id_tabela,nome_coluna,chave,cobertura_temporal,valor
microdados_estabelecimentos,bairros_rj,570,"1996(1)1998, 2001(1)",Freguesia (desativada na revisão feita na compet
microdados_estabelecimentos,bairros_rj,830,"1996(1)1998, 2001(1)",Jardim Botanico
microdados_estabelecimentos,bairros_rj,1600,"1996(1)1998, 2001(1)",Turiacu
microdados_estabelecimentos,bairros_rj,1620,"1996(1)1998, 2001(1)",Vista Alegre
microdados_estabelecimentos,bairros_rj,1630,"1996(1)1998, 2001(1)",Vicente de Carvalho
microdados_estabelecimentos,bairros_rj,1640,"1996(1)1998, 2001(1)",Vigario Geral
microdados_estabelecimentos,bairros_rj,580,"1996(1)1998, 2001(1)",Freguesia - Ilha do Governador
microdados_estabelecimentos,bairros_rj,750,"1996(1)1998, 2001(1)",Ipanema
microdados_estabelecimentos,bairros_rj,640,"1996(1)1998, 2001(1)",Gloria
microdados_estabelecimentos,bairros_rj,690,"1996(1)1998, 2001(1)",Guaratiba
microdados_estabelecimentos,bairros_rj,1450,"1996(1)1998, 2001(1)",Sao Francisco Xavier
microdados_estabelecimentos,bairros_rj,180,"1996(1)1998, 2001(1)",Bonsucesso
microdados_estabelecimentos,bairros_rj,900,"1996(1)1998, 2001(1)",Lagoa
microdados_estabelecimentos,bairros_rj,1710,"1996(1)1998, 2001(1)",Vila Kosmos
microdados_estabelecimentos,bairros_rj,920,"1996(1)1998, 2001(1)",Leblon
microdados_estabelecimentos,bairros_rj,1360,"1996(1)1998, 2001(1)",Riachuelo
microdados_estabelecimentos,bairros_rj,1470,"1996(1)1998, 2001(1)",Santa Teresa
microdados_estabelecimentos,bairros_rj,90,"1996(1)1998, 2001(1)",Barros Filho
microdados_estabelecimentos,bairros_rj,330,"1996(1)1998, 2001(1)",Cascadura
microdados_estabelecimentos,bairros_rj,980,"1996(1)1998, 2001(1)",Marechal Hermes
microdados_estabelecimentos,bairros_rj,430,"1996(1)1998, 2001(1)",Campo dos Afonsos
microdados_estabelecimentos,bairros_rj,620,"1996(1)1998, 2001(1)",Gamboa
microdados_estabelecimentos,bairros_rj,1670,"1996(1)1998, 2001(1)",Vargem Pequena
microdados_estabelecimentos,bairros_rj,590,"1996(1)1998, 2001(1)",Freguesia - Jacarepagua
microdados_estabelecimentos,bairros_rj,280,"1996(1)1998, 2001(1)",Cachamorra (desativada na revisão feita na compe
microdados_estabelecimentos,bairros_rj,310,"1996(1)1998, 2001(1)",Camorim
microdados_estabelecimentos,bairros_rj,1430,"1996(1)1998, 2001(1)",Sao Cristovao
microdados_estabelecimentos,bairros_rj,1510,"1996(1)1998, 2001(1)",Saude
microdados_estabelecimentos,bairros_rj,1610,"1996(1)1998, 2001(1)",Urca
microdados_estabelecimentos,bairros_rj,190,"1996(1)1998, 2001(1)",Botafogo
microdados_estabelecimentos,bairros_rj,1390,"1996(1)1998, 2001(1)",Rocinha
microdados_estabelecimentos,bairros_rj,410,"1996(1)1998, 2001(1)",Cordovil
microdados_estabelecimentos,bairros_rj,420,"1996(1)1998, 2001(1)",Cosmos
microdados_estabelecimentos,bairros_rj,240,"1996(1)1998, 2001(1)",Cidade Nova
microdados_estabelecimentos,bairros_rj,540,"1996(1)1998, 2001(1)",Encantado
microdados_estabelecimentos,bairros_rj,1060,"1996(1)1998, 2001(1)",Nossa Senhora das Gracas
microdados_estabelecimentos,bairros_rj,1680,"1996(1)1998, 2001(1)",Vidigal
microdados_estabelecimentos,bairros_rj,400,"1996(1)1998, 2001(1)",Copacabana
microdados_estabelecimentos,bairros_rj,460,"1996(1)1998, 2001(1)",Del Castilho
microdados_estabelecimentos,bairros_rj,470,"1996(1)1998, 2001(1)",Dende
microdados_estabelecimentos,bairros_rj,500,"1996(1)1998, 2001(1)",Engenho de Dentro
microdados_estabelecimentos,bairros_rj,1250,"1996(1)1998, 2001(1)",Portuguesa
microdados_estabelecimentos,bairros_rj,30,"1996(1)1998, 2001(1)",Abolicao
microdados_estabelecimentos,bairros_rj,110,"1996(1)1998, 2001(1)",Barra de Guaratiba
microdados_estabelecimentos,bairros_rj,230,"1996(1)1998, 2001(1)",Coelho Neto
microdados_estabelecimentos,bairros_rj,440,"1996(1)1998, 2001(1)",Campo Grande
microdados_estabelecimentos,bairros_rj,700,"1996(1)1998, 2001(1)",Honorio Gurgel
microdados_estabelecimentos,bairros_rj,1140,"1996(1)1998, 2001(1)",Paciencia
microdados_estabelecimentos,bairros_rj,1400,"1996(1)1998, 2001(1)",Senador Camara
microdados_estabelecimentos,bairros_rj,1410,"1996(1)1998, 2001(1)",Sao Conrado
microdados_estabelecimentos,bairros_rj,320,"1996(1)1998, 2001(1)",Campinho
microdados_estabelecimentos,bairros_rj,1380,"1996(1)1998, 2001(1)",Rocha
microdados_estabelecimentos,bairros_rj,1570,"1996(1)1998, 2001(1)",Taua
microdados_estabelecimentos,bairros_rj,1590,"1996(1)1998, 2001(1)",Tubiacanga
microdados_estabelecimentos,bairros_rj,1650,"1996(1)1998, 2001(1)",Vargem Grande
microdados_estabelecimentos,bairros_rj,10,"1996(1)1998, 2001(1)",Araujo de Cosmos
microdados_estabelecimentos,bairros_rj,670,"1996(1)1998, 2001(1)",Guadalupe
microdados_estabelecimentos,bairros_rj,890,"1996(1)1998, 2001(1)",Lins de Vasconcelos
microdados_estabelecimentos,bairros_rj,1010,"1996(1)1998, 2001(1)",Manguinhos
microdados_estabelecimentos,bairros_rj,1130,"1996(1)1998, 2001(1)",Proletario Nova Cidade
microdados_estabelecimentos,bairros_rj,1230,"1996(1)1998, 2001(1)",Pilares
microdados_estabelecimentos,bairros_rj,1480,"1996(1)1998, 2001(1)",Senador Vasconcelos
microdados_estabelecimentos,bairros_rj,80,"1996(1)1998, 2001(1)",Alto da Boa Vista
microdados_estabelecimentos,bairros_rj,530,"1996(1)1998, 2001(1)",Engenho da Rainha
microdados_estabelecimentos,bairros_rj,60,"1996(1)1998, 2001(1)",Andarai
microdados_estabelecimentos,bairros_rj,220,"1996(1)1998, 2001(1)",Curral Falso
microdados_estabelecimentos,bairros_rj,1220,"1996(1)1998, 2001(1)",Piedade
microdados_estabelecimentos,bairros_rj,100,"1996(1)1998, 2001(1)",Baia de Guanabara
microdados_estabelecimentos,bairros_rj,250,"1996(1)1998, 2001(1)",Cidade Universitaria
microdados_estabelecimentos,bairros_rj,950,"1996(1)1998, 2001(1)",Loteamento Sao Benedito (desativada na revisão f
microdados_estabelecimentos,bairros_rj,1160,"1996(1)1998, 2001(1)",Pavuna
microdados_estabelecimentos,bairros_rj,1740,"1996(1)1998, 2001(1)",Vila Valqueire
microdados_estabelecimentos,bairros_rj,160,"1996(1)1998, 2001(1)",Bangu
microdados_estabelecimentos,bairros_rj,210,"1996(1)1998, 2001(1)",Cidade de Deus
microdados_estabelecimentos,bairros_rj,290,"1996(1)1998, 2001(1)",Cacuia
microdados_estabelecimentos,bairros_rj,1150,"1996(1)1998, 2001(1)",Paqueta
microdados_estabelecimentos,bairros_rj,1690,"1996(1)1998, 2001(1)",Vila Isabel
microdados_estabelecimentos,bairros_rj,20,"1996(1)1998, 2001(1)",Agua Santa
microdados_estabelecimentos,bairros_rj,350,"1996(1)1998, 2001(1)",Catumbi
microdados_estabelecimentos,bairros_rj,360,"1996(1)1998, 2001(1)",Cavalcanti
microdados_estabelecimentos,bairros_rj,1030,"1996(1)1998, 2001(1)",Mare
microdados_estabelecimentos,bairros_rj,1500,"1996(1)1998, 2001(1)",Santissimo
microdados_estabelecimentos,bairros_rj,260,"1996(1)1998, 2001(1)",Cosme Velho
microdados_estabelecimentos,bairros_rj,770,"1996(1)1998, 2001(1)",Itacolomi
microdados_estabelecimentos,bairros_rj,870,"1996(1)1998, 2001(1)",Jardim Sulacap
microdados_estabelecimentos,bairros_rj,1540,"1996(1)1998, 2001(1)",Todos os Santos
microdados_estabelecimentos,bairros_rj,560,"1996(1)1998, 2001(1)",Flamengo
microdados_estabelecimentos,bairros_rj,940,"1996(1)1998, 2001(1)",Loteamento Madean
microdados_estabelecimentos,bairros_rj,1490,"1996(1)1998, 2001(1)",Sampaio
microdados_estabelecimentos,bairros_rj,680,"1996(1)1998, 2001(1)",Guarabu
microdados_estabelecimentos,bairros_rj,850,"1996(1)1998, 2001(1)",Jardim Guanabara
microdados_estabelecimentos,bairros_rj,1200,"1996(1)1998, 2001(1)",Pechincha
microdados_estabelecimentos,bairros_rj,1550,"1996(1)1998, 2001(1)",Tanque
microdados_estabelecimentos,bairros_rj,50,"1996(1)1998, 2001(1)",Anchieta
microdados_estabelecimentos,bairros_rj,740,"1996(1)1998, 2001(1)",Inhoaiba
microdados_estabelecimentos,bairros_rj,380,"1996(1)1998, 2001(1)",Cocota
microdados_estabelecimentos,bairros_rj,880,"1996(1)1998, 2001(1)",Joa
microdados_estabelecimentos,bairros_rj,1530,"1996(1)1998, 2001(1)",Tomas Coelho
microdados_estabelecimentos,bairros_rj,270,"1996(1)1998, 2001(1)",Cachambi
microdados_estabelecimentos,bairros_rj,960,"1996(1)1998, 2001(1)",Magalhaes Bastos
microdados_estabelecimentos,bairros_rj,1100,"1996(1)1998, 2001(1)",Penha Circular
microdados_estabelecimentos,bairros_rj,1420,"1996(1)1998, 2001(1)",Santo Cristo
microdados_estabelecimentos,bairros_rj,150,"1996(1)1998, 2001(1)",Bancarios
microdados_estabelecimentos,bairros_rj,300,"1996(1)1998, 2001(1)",Caju
microdados_estabelecimentos,bairros_rj,990,"1996(1)1998, 2001(1)",Madureira
microdados_estabelecimentos,bairros_rj,1040,"1996(1)1998, 2001(1)",Meier
microdados_estabelecimentos,bairros_rj,1170,"1996(1)1998, 2001(1)",Praca da Bandeira
microdados_estabelecimentos,bairros_rj,1260,"1996(1)1998, 2001(1)",Praia da Bandeira
microdados_estabelecimentos,bairros_rj,1580,"1996(1)1998, 2001(1)",Tijuca
microdados_estabelecimentos,bairros_rj,70,"1996(1)1998, 2001(1)",Anil
microdados_estabelecimentos,bairros_rj,1070,"1996(1)1998, 2001(1)",Oswaldo Cruz
microdados_estabelecimentos,bairros_rj,1300,"1996(1)1998, 2001(1)",Rio Comprido
microdados_estabelecimentos,bairros_rj,1320,"1996(1)1998, 2001(1)",Rio da Prata (desativada na revisão feita na com
microdados_estabelecimentos,bairros_rj,720,"1996(1)1998, 2001(1)",Humaita
microdados_estabelecimentos,bairros_rj,790,"1996(1)1998, 2001(1)",Izadora (desativada na revisão feita na competên
microdados_estabelecimentos,bairros_rj,820,"1996(1)1998, 2001(1)",Jardim America
microdados_estabelecimentos,bairros_rj,1080,"1996(1)1998, 2001(1)",Oiticica II (desativada na revisão feita na comp
microdados_estabelecimentos,bairros_rj,120,"1996(1)1998, 2001(1)",Bras de Pina
microdados_estabelecimentos,bairros_rj,370,"1996(1)1998, 2001(1)",Centro
microdados_estabelecimentos,bairros_rj,780,"1996(1)1998, 2001(1)",Itanhanga
microdados_estabelecimentos,bairros_rj,910,"1996(1)1998, 2001(1)",Laranjeiras
microdados_estabelecimentos,bairros_rj,1000,"1996(1)1998, 2001(1)",Mangueira
microdados_estabelecimentos,bairros_rj,1190,"1996(1)1998, 2001(1)",Parada de Lucas
microdados_estabelecimentos,bairros_rj,1240,"1996(1)1998, 2001(1)",Pitangueiras
microdados_estabelecimentos,bairros_rj,490,"1996(1)1998, 2001(1)",Dumas
microdados_estabelecimentos,bairros_rj,1120,"1996(1)1998, 2001(1)",Padre Miguel
microdados_estabelecimentos,bairros_rj,140,"1996(1)1998, 2001(1)",Barra da Tijuca
microdados_estabelecimentos,bairros_rj,600,"1996(1)1998, 2001(1)",Gardenia Azul
microdados_estabelecimentos,bairros_rj,650,"1996(1)1998, 2001(1)",Grajau
microdados_estabelecimentos,bairros_rj,810,"1996(1)1998, 2001(1)",Jacarepagua
microdados_estabelecimentos,bairros_rj,840,"1996(1)1998, 2001(1)",Jardim Carioca
microdados_estabelecimentos,bairros_rj,1350,"1996(1)1998, 2001(1)",Realengo
microdados_vinculos,bairros_sp,182,(1),Conjunto Promorar Vila Maria III
microdados_vinculos,bairros_sp,206,(1),Cupece
microdados_vinculos,bairros_sp,229,(1),Granja Nossa Senhora Aparecida
microdados_vinculos,bairros_sp,243,(1),Ibirapuera
microdados_vinculos,bairros_sp,290,(1),Jardim Amalia
microdados_vinculos,bairros_sp,356,(1),Jardim Casa Pintada
microdados_vinculos,bairros_sp,398,(1),Jardim Clelia
microdados_vinculos,bairros_sp,464,(1),Jardim Eliana-a
microdados_vinculos,bairros_sp,552,(1),Jardim das Imbuias
microdados_vinculos,bairros_sp,563,(1),Jardim Ipora
microdados_vinculos,bairros_sp,650,(1),Jardim Maria Emilia
microdados_vinculos,bairros_sp,726,(1),Jardim Novo Parelheiros
microdados_vinculos,bairros_sp,756,(1),Jardim Noronha
microdados_vinculos,bairros_sp,873,(1),Jardim São Bernardo
microdados_vinculos,bairros_sp,1008,(1),Jardim Universitario
microdados_vinculos,bairros_sp,1051,(1),Luz
microdados_vinculos,bairros_sp,1077,(1),Parelheiros
microdados_vinculos,bairros_sp,1123,(1),Parque Cisper
microdados_vinculos,bairros_sp,1128,(1),Parque Cristina
microdados_vinculos,bairros_sp,1130,(1),Parque da Vila Prudente
microdados_vinculos,bairros_sp,1155,(1),Parque Jardim Mirassol
microdados_vinculos,bairros_sp,1191,(1),Parque Rodrigues Alves
microdados_vinculos,bairros_sp,1197,(1),Parque Residencial D'abril
microdados_vinculos,bairros_sp,1226,(1),Parque Sonia
microdados_vinculos,bairros_sp,1264,(1),Santo Amaro
microdados_vinculos,bairros_sp,1462,(1),Vila Clementino
microdados_vinculos,bairros_sp,1474,(1),Vila Cruzeiro
microdados_vinculos,bairros_sp,1486,(1),Vila Dalva
microdados_vinculos,bairros_sp,1505,(1),Vila Elze
microdados_vinculos,bairros_sp,1555,(1),Vila Guilhermina
microdados_vinculos,bairros_sp,1639,(1),Vila Marieta
microdados_vinculos,bairros_sp,1789,(1),Vila Santo Antonio
microdados_estabelecimentos,bairros_sp,139,(1),Chácara São Luis
microdados_estabelecimentos,bairros_sp,397,(1),Jardim Cleide
microdados_estabelecimentos,bairros_sp,445,(1),Jardim do Russo
microdados_estabelecimentos,bairros_sp,531,(1),Jardim Helena
microdados_estabelecimentos,bairros_sp,545,(1),Jardim Ibiratiba
microdados_estabelecimentos,bairros_sp,594,(1),Jardim Jeriva
microdados_estabelecimentos,bairros_sp,600,(1),Jardim Julieta
microdados_estabelecimentos,bairros_sp,662,(1),Jardim Maria Virginia
microdados_estabelecimentos,bairros_sp,682,(1),Jardim Marilia
microdados_estabelecimentos,bairros_sp,697,(1),Jardim Meliunas
microdados_estabelecimentos,bairros_sp,781,(1),Jardim Paqueta
microdados_estabelecimentos,bairros_sp,826,(1),Jardim Rio Bonito
microdados_estabelecimentos,bairros_sp,914,(1),Jardim Sonia Marly
microdados_estabelecimentos,bairros_sp,978,(1),Jardim Tanay
microdados_estabelecimentos,bairros_sp,980,(1),Jardim Tapera
microdados_estabelecimentos,bairros_sp,1045,(1),Lapa
microdados_estabelecimentos,bairros_sp,1053,(1),Miami Paulista
microdados_estabelecimentos,bairros_sp,1115,(1),Parque Bologne
microdados_estabelecimentos,bairros_sp,1131,(1),Parque das Paineiras
microdados_estabelecimentos,bairros_sp,1190,(1),Parque dos Principes
microdados_estabelecimentos,bairros_sp,1213,(1),Parque São Jorge
microdados_estabelecimentos,bairros_sp,1263,(1),Rolinopolis
microdados_estabelecimentos,bairros_sp,1316,(1),Tatuape
microdados_estabelecimentos,bairros_sp,1353,(1),Vila Americana
microdados_estabelecimentos,bairros_sp,1453,(1),Vila Chalot
microdados_estabelecimentos,bairros_sp,1568,(1),Vila Icarai
microdados_estabelecimentos,bairros_sp,1615,(1),Vila Lucia
microdados_estabelecimentos,bairros_sp,1629,(1),Vila Mangalot
microdados_estabelecimentos,bairros_sp,1665,(1),Vila Moreira
microdados_estabelecimentos,bairros_sp,1669,(1),Vila Morro Grande
microdados_estabelecimentos,bairros_sp,1681,(1),Vila Nova Manchester
microdados_estabelecimentos,bairros_sp,1778,(1),Vila Rica
microdados_estabelecimentos,bairros_sp,1783,(1),Vila Romero
microdados_estabelecimentos,bairros_sp,1817,(1),Vila Santa Teresa
microdados_estabelecimentos,bairros_sp,9083,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11312,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,3093,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,18198,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,15652,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13269,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13633,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,18422,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12041,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14397,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,16454,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11282,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,8656,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13072,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9253,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13749,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,5380,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,10987,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11720,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12220,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14362,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11940,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9598,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9490,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13005,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,2771,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,2097,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,10529,(1),Código não encontrado nos dicionários oficiais.
microdados_vinculos,bairros_sp,28,(1),Barragem
microdados_vinculos,bairros_sp,44,(1),Cidade dos Bandeirantes
microdados_vinculos,bairros_sp,254,(1),Jabaquara
microdados_vinculos,bairros_sp,260,(1),Jardim Adhemar de Barros
microdados_vinculos,bairros_sp,321,(1),Jardim Bom Clima
microdados_vinculos,bairros_sp,368,(1),Jardim da Campina
microdados_vinculos,bairros_sp,389,(1),Jardim Central
microdados_vinculos,bairros_sp,419,(1),Jardim Campo Limpo
microdados_vinculos,bairros_sp,448,(1),Jardim dos Bichinhos
microdados_vinculos,bairros_sp,509,(1),Jardim das Gracas
microdados_vinculos,bairros_sp,536,(1),Jardim Hercilia
microdados_vinculos,bairros_sp,537,(1),Jardim Herculano
microdados_vinculos,bairros_sp,556,(1),Jardim Indaia
microdados_vinculos,bairros_sp,590,(1),Jardim Japao
microdados_vinculos,bairros_sp,597,(1),Jardim Joia
microdados_vinculos,bairros_sp,630,(1),Jardim Lider
microdados_vinculos,bairros_sp,766,(1),Jardim Ormendina
microdados_vinculos,bairros_sp,787,(1),Jardim Pauliceia
microdados_vinculos,bairros_sp,834,(1),Jardim Recanto do Sol
microdados_vinculos,bairros_sp,865,(1),Jardim Santo Amaro
microdados_vinculos,bairros_sp,872,(1),Jardim São Bento
microdados_vinculos,bairros_sp,874,(1),Jardim Santa Branca
microdados_vinculos,bairros_sp,902,(1),Jardim São Joaquim
microdados_vinculos,bairros_sp,938,(1),Jardim Santa Terezinha
microdados_vinculos,bairros_sp,1019,(1),Jardim Vergueiro
microdados_vinculos,bairros_sp,1022,(1),Jardim Viana
microdados_vinculos,bairros_sp,1036,(1),Jardim Ymay
microdados_vinculos,bairros_sp,1090,(1),Pirituba
microdados_vinculos,bairros_sp,1121,(1),Parque do Carmo
microdados_vinculos,bairros_sp,1206,(1),Parque Santa Barbara
microdados_vinculos,bairros_sp,1217,(1),Parque São Luis
microdados_vinculos,bairros_sp,1271,(1),São Joao Climaro
microdados_vinculos,bairros_sp,1491,(1),Vila Dionisia
microdados_vinculos,bairros_sp,1597,(1),Vila Joaniza
microdados_vinculos,bairros_sp,1631,(1),Vila Maracana
microdados_vinculos,bairros_sp,1753,(1),Vila Praia
microdados_vinculos,bairros_sp,1809,(1),Vila São Luis
microdados_estabelecimentos,bairros_sp,16,(1),Avenida Aguas Espraiadas
microdados_estabelecimentos,bairros_sp,70,(1),Cidade Nitro Operaria
microdados_estabelecimentos,bairros_sp,114,(1),Chácara Gaivota
microdados_estabelecimentos,bairros_sp,171,(1),Conjunto Habitacional Santa Etelv
microdados_estabelecimentos,bairros_sp,187,(1),Conjunto Residencial Ingai
microdados_estabelecimentos,bairros_sp,196,(1),Conjunto Residencial Santa Terezi
microdados_estabelecimentos,bairros_sp,249,(1),Itaberaba
microdados_estabelecimentos,bairros_sp,266,(1),Jardim Almeida Prado
microdados_estabelecimentos,bairros_sp,293,(1),Jardim Ampliacao
microdados_estabelecimentos,bairros_sp,354,(1),Jardim Cinco de Julho
microdados_estabelecimentos,bairros_sp,360,(1),Jardim Cabore
microdados_estabelecimentos,bairros_sp,393,(1),Jardim Cidalia
microdados_estabelecimentos,bairros_sp,424,(1),Jardim Cupece
microdados_estabelecimentos,bairros_sp,629,(1),Jardim Lice
microdados_estabelecimentos,bairros_sp,695,(1),Jardim Matarazzo
